HDR,Global,Mean,Sea,Level,Data
0,747,2012.9921370,466728,336913.50,24.41
0,748,2013.0192820,470251,338951.91,22.42
0,749,2013.0464480,467055,337089.81,21.55
0,750,2013.0736140,461684,333237.50,24.23
0,751,2013.1007800,456640,328461.91,23.50
0,752,2013.1279460,466416,336105.50,21.24
0,753,2013.1551130,467948,337714.81,21.23
0,754,2013.1822790,463726,335507.59,22.50
0,755,2013.2094450,465104,334467.81,21.71
0,756,2013.2366110,124685,88863.80,21.85
0,757,2013.2637770,311052,224637.50,20.17
0,758,2013.2909430,466201,335247.59,15.99
0,759,2013.3181090,464725,334700.41,17.95
0,760,2013.3452760,465630,336126.50,17.70
0,761,2013.3724420,466218,336836.31,15.52
0,762,2013.3996080,464115,335048.00,15.24
0,763,2013.4267740,462543,335346.41,15.54
0,764,2013.4539400,460735,336381.50,15.47
0,765,2013.4811060,457107,335316.91,17.58
0,766,2013.5082720,454438,333918.09,16.77
0,767,2013.5354390,452187,333927.59,17.41
0,768,2013.5626050,446612,331323.50,20.52
0,769,2013.5897710,447603,331914.81,21.40
0,770,2013.6169370,445213,331663.91,18.19
0,771,2013.6441030,445662,332255.69,21.36
0,772,2013.6712690,315759,235133.50,23.54
